# Viterbi_decoding posterior_decoding posterior_mean
1.75 1.75 1.7893407178215042
1.75 1.75 1.789316106583555
1.75 1.75 1.7892920000404067
1.75 1.75 1.7892683979510806
1.75 1.75 1.7892453000796127
1.75 1.75 1.7892227061946606
1.75 1.75 1.7892006160706189
1.75 1.75 1.7891790294853898
1.75 1.75 1.7891579462237046
1.75 1.75 1.7891373660734966
1.75 1.75 1.789117288828304
1.75 1.75 1.789097714286764
1.75 1.75 1.7890786422519795
1.75 1.75 1.7890600725325287
1.75 1.75 1.7890420049410762
1.75 1.75 1.7890244392957588
1.75 1.75 1.7890073754199094
1.75 1.75 1.788990813141192
1.75 1.75 1.788974752291737
1.75 1.75 1.7889591927106232
1.75 1.75 1.7889441342390784
1.75 1.75 1.7889295767252984
1.75 1.75 1.788915520021189
1.75 1.75 1.788901963984445
1.75 1.75 1.7888889084771935
1.75 1.75 1.7888763533658925
1.75 1.75 1.7888642985228813
1.75 1.75 1.7888527438248392
1.75 1.75 1.7888416891535688
1.75 1.75 1.7888311343948802
1.75 1.75 1.7888210794403647
1.75 1.75 1.788811524186852
1.75 1.75 1.7888024685353918
1.75 1.75 1.7887939123914325
1.75 1.75 1.7887858556666374
1.75 1.75 1.7887782982762617
1.75 1.75 1.7887712401414497
1.75 1.75 1.7887646811868594
1.75 1.75 1.7887586213438142
1.75 1.75 1.7887530605472042
1.75 1.75 1.7887479987369974
1.75 1.75 1.788743435857829
1.75 1.75 1.7887393718602813
1.75 1.75 1.7887358066984103
1.75 1.75 1.7887327403325721
1.75 1.75 1.7887301727262779
1.75 1.75 1.7887281038500025
1.75 1.75 1.7887265336770561
1.75 1.75 1.7887254621861752
1.75 1.75 1.7887248893620418
1.75 1.75 1.7887248151927808
1.75 1.75 1.788725239673144
1.75 1.75 1.7887261628000366
1.75 1.75 1.7887275845783275
1.75 1.75 1.7887295050150467
1.75 1.75 1.7887319241233808
1.75 1.75 1.7887348419216456
1.75 1.75 1.7887382584324745
1.75 1.75 1.7887421736835551
1.75 1.75 1.7887465877076691
1.75 1.75 1.7887515005419312
1.75 1.75 1.7887569122285767
1.75 1.75 1.7887628228141377
1.75 1.75 1.7887692323520867
1.75 1.75 1.7887761408980611
1.75 1.75 1.7887835485141739
1.75 1.75 1.7887914552666244
1.75 1.75 1.7887998612273326
1.75 1.75 1.7888087664722723
1.75 1.75 1.7888181710832562
1.75 1.75 1.788828075145228
1.75 1.75 1.788838478749837
1.75 1.75 1.7888493819926734
1.75 1.75 1.7888607849751121
1.75 1.75 1.7888726878014882
1.75 1.75 1.7888850905833862
1.75 1.75 1.7888979934353273
1.75 1.75 1.7889113964776144
1.75 1.75 1.788925299836147
1.75 1.75 1.7889397036399166
1.75 1.75 1.7889546080239096
1.75 1.75 1.788970013128153
1.75 1.75 1.7889859190974813
1.75 1.75 1.7890023260806662
1.75 1.75 1.7890192342327476
1.75 1.75 1.7890366437128342
1.75 1.75 1.7890545546850396
1.75 1.75 1.7890729673183543
1.75 1.75 1.789091881787214
1.75 1.75 1.789111298270116
1.75 1.75 1.7891312169506843
1.75 1.75 1.7891516380180628
1.75 1.75 1.7891725616658198
1.75 1.75 1.7891939880926238
1.75 1.75 1.78921591750164
1.75 1.75 1.7892383501011375
1.75 1.75 1.7892612861049655
1.75 1.75 1.7892847257305695
1.75 1.75 1.7893086692021898
1.75 1.75 1.7893331167465332
1.75 1.75 1.7893580685974044
1.75 1.75 1.7893835249926309
1.75 1.75 1.7894094861753387
1.75 1.75 1.7894359523926306
1.75 1.75 1.7894629238975777
1.75 1.75 1.7894904009481505
1.75 1.75 1.7895183838066742
1.75 1.75 1.7895468727415054
1.75 1.75 1.7895758680240654
1.75 1.75 1.789605369933048
1.75 1.75 1.7896353787499995
1.75 1.75 1.7896658947629938
1.75 1.75 1.7896969182639488
1.75 1.75 1.7897284495508303
1.75 1.75 1.7897604889256455
1.75 1.75 1.7897930366956905
1.75 1.75 1.789826093174004
1.75 1.75 1.7898596586772544
1.75 1.75 1.7898937335278224
1.75 1.75 1.7899283180534225
1.75 1.75 1.7899634125858956
1.75 1.75 1.78999901746314
1.75 1.75 1.7900351330276552
1.75 1.75 1.790071759626402
1.75 1.75 1.7901088976117285
1.75 1.75 1.7901465473413996
1.75 1.75 1.7901847091771919
1.75 1.75 1.790223383487938
1.75 1.75 1.7902625706450441
1.75 1.75 1.7903022710264653
1.75 1.75 1.7903424850147156
1.75 1.75 1.7903832129977417
1.75 1.75 1.7904244553677255
1.75 1.75 1.7904662125233937
1.75 1.75 1.7905084848665256
1.75 1.75 1.7905512728062847
1.75 1.75 1.7905945767545153
1.75 1.75 1.790638397130104
1.75 1.75 1.7906827343557503
1.75 1.75 1.7907275888604137
1.75 1.75 1.7907729610769674
1.75 1.75 1.7908188514444907
1.75 1.75 1.7908652604060005
1.75 1.75 1.7909121884104329
1.75 1.75 1.7909596359121305
1.75 1.75 1.7910076033694338
1.75 1.75 1.7910560912465925
1.75 1.75 1.791105100013337
1.75 1.75 1.7911546301433965
1.75 1.75 1.7912046821167997
1.75 1.75 1.7912552564187378
1.75 1.75 1.7913063535376317
1.75 1.75 1.7913579739701997
1.75 1.75 1.791410118216404
1.75 1.75 1.7914627867805863
1.75 1.75 1.7915159801743143
1.75 1.75 1.7915696989134842
1.75 1.75 1.7916239435189565
1.75 1.75 1.7916787145167372
1.75 1.75 1.7917340124381302
1.75 1.75 1.7917898378205113
1.75 1.75 1.7918461912052555
1.75 1.75 1.7919030731394996
1.75 1.75 1.7919604841763905
1.75 1.75 1.7920184248728903
1.75 1.75 1.792076895792361
1.75 1.75 1.7921358975023896
1.75 1.75 1.7921954305766494
1.75 1.75 1.7922554955942158
1.75 1.75 1.7923160931389956
1.75 1.75 1.792377223799996
1.75 1.75 1.7924388881727955
1.75 1.75 1.7925010868563138
1.75 1.75 1.7925638204569256
1.75 1.75 1.7926270895836465
1.75 1.75 1.7926908948536555
1.75 1.75 1.792755236888059
1.75 1.75 1.7928201163133748
1.75 1.75 1.7928855337615408
1.75 1.75 1.7929514898701415
1.75 1.75 1.793017985281666
1.75 1.75 1.7930850206442894
1.75 1.75 1.7931525966115918
1.75 1.75 1.793220713843084
1.75 1.75 1.7932893730023824
1.75 1.75 1.7933585747588898
1.75 1.75 1.7934283197888017
1.75 1.75 1.7934986087724274
1.75 1.75 1.7935694423956243
1.75 1.75 1.7936408213502002
1.75 1.75 1.7937127463329132
1.75 1.75 1.7937852180460507
1.75 1.75 1.7938582371976912
1.75 1.75 1.7939318045018626
1.75 1.75 1.7940059206767462
1.75 1.75 1.794080586447432
1.75 1.75 1.7941558025427367
1.75 1.75 1.7942315696995679
1.75 1.75 1.7943078886585608
1.75 1.75 1.7943847601658915
1.75 1.75 1.7944621849744526
1.75 1.75 1.794540163840791
1.75 1.75 1.7946186975290774
1.75 1.75 1.7946977868077931
1.75 1.75 1.794777432451629
1.75 1.75 1.7948576352407895
1.75 1.75 1.794938395960481
1.75 1.75 1.795019715402623
1.75 1.75 1.7951015943638549
1.75 1.75 1.7951840336471738
1.75 1.75 1.7952670340598114
1.75 1.75 1.795350596417075
1.75 1.75 1.7954347215381483
1.75 1.75 1.7955194102478924
1.75 1.75 1.795604663377844
1.75 1.75 1.7956904817645067
1.75 1.75 1.7957768662500226
1.75 1.75 1.795863817682822
1.75 1.75 1.7959513369175706
1.75 1.75 1.7960394248129956
1.75 1.75 1.796128082235068
1.75 1.75 1.7962173100547842
1.75 1.75 1.7963071091495588
1.75 1.75 1.7963974804019351
1.75 1.75 1.796488424700855
1.75 1.75 1.7965799429404719
1.75 1.75 1.7966720360213728
1.75 1.75 1.7967647048492523
1.75 1.75 1.7968579503364661
1.75 1.75 1.7969517734012421
1.75 1.75 1.7970461749672664
1.75 1.75 1.7971411559642334
1.75 1.75 1.7972367173272712
1.75 1.75 1.7973328599982998
1.75 1.75 1.7974295849247703
1.75 1.75 1.797526893060214
1.75 1.75 1.797624785363688
1.75 1.75 1.7977232628010622
1.75 1.75 1.7978223263431778
1.75 1.75 1.7979219769676165
1.75 1.75 1.7980222156581362
1.75 1.75 1.7981230434029334
1.75 1.75 1.7982244611987748
1.75 1.75 1.7983264700462536
1.75 1.75 1.7984290709535262
1.75 1.75 1.7985322649335853
1.75 1.75 1.7986360530066594
1.75 1.75 1.798740436198524
1.75 1.75 1.7988454155403544
1.75 1.75 1.7989509920712436
1.75 1.75 1.7990571668349178
1.75 1.75 1.7991639408815066
1.75 1.75 1.7992713152674178
1.75 1.75 1.7993792910566362
1.75 1.75 1.7994878693171938
1.75 1.75 1.7995970511242416
1.75 1.75 1.799706837559388
1.75 1.75 1.7998172297099926
1.75 1.75 1.7999282286702072
1.75 1.75 1.8000398355405867
1.75 1.75 1.8001520514268259
1.75 1.75 1.8002648774418641
1.75 1.75 1.8003783147051586
1.75 1.75 1.8004923643419752
1.75 1.75 1.8006070274842787
1.75 1.75 1.8007223052694263
1.75 1.75 1.800838198842657
1.75 1.75 1.8009547093550071
1.75 1.75 1.8010718379635189
1.75 1.75 1.801189585832004
1.75 1.75 1.8013079541304908
1.75 1.75 1.8014269440356143
1.75 1.75 1.8015465567309963
1.75 1.75 1.8016667934060095
1.75 1.75 1.8017876552564478
1.75 1.75 1.8019091434854404
1.75 1.75 1.802031259302195
1.75 1.75 1.8021540039224542
1.75 1.75 1.8022773785681234
1.75 1.75 1.8024013844681241
1.75 1.75 1.8025260228583937
1.75 1.75 1.8026512949810438
1.75 1.75 1.802777202084474
1.75 1.75 1.8029037454242787
1.75 1.75 1.8030309262626598
1.75 1.75 1.803158745868536
1.75 1.75 1.8032872055173625
1.75 1.75 1.8034163064908673
1.75 1.75 1.803546050078794
1.75 1.75 1.8036764375765815
1.75 1.75 1.803807470286269
1.75 1.75 1.8039391495181378
1.75 1.75 1.8040714765872692
1.75 1.75 1.8042044528171473
1.75 1.75 1.804338079537529
1.75 1.75 1.8044723580851818
1.75 1.75 1.8046072898031187
1.75 1.75 1.8047428760425615
1.75 1.75 1.8048791181611261
1.75 1.75 1.8050160175220025
1.75 1.75 1.8051535754970645
1.75 1.75 1.8052917934646362
1.75 1.75 1.8054306728097842
1.75 1.75 1.8055702149242168
1.75 1.75 1.8057104212082624
1.75 1.75 1.8058512930677613
1.75 1.75 1.805992831916276
1.75 1.75 1.8061350391746658
1.75 1.75 1.8062779162700295
1.75 1.75 1.8064214646373729
1.75 1.75 1.8065656857186392
1.75 1.75 1.806710580963389
1.75 1.75 1.8068561518267512
1.75 1.75 1.8070023997735678
1.75 1.75 1.8071493262737592
1.75 1.75 1.807296932805179
1.75 1.75 1.80744522085364
1.75 1.75 1.8075941919115537
1.75 1.75 1.8077438474790424
1.75 1.75 1.8078941890627056
1.75 1.75 1.808045218178179
1.75 1.75 1.8081969363462045
1.75 1.75 1.8083493450968173
1.75 1.75 1.8085024459672352
1.75 1.75 1.808656240500588
1.75 1.75 1.8088107302491805
1.75 1.75 1.808965916772047
1.75 1.75 1.809121801636242
1.75 1.75 1.8092783864156905
1.75 1.75 1.809435672692068
1.75 1.75 1.8095936620547095
1.75 1.75 1.8097523561006756
1.75 1.75 1.8099117564345242
1.75 1.75 1.8100718646685365
1.75 1.75 1.810232682422945
1.75 1.75 1.8103942113249705
1.75 1.75 1.8105564530095386
1.75 1.75 1.8107194091193979
1.75 1.75 1.8108830813062073
1.75 1.75 1.8110474712282936
1.75 1.75 1.8112125805518806
1.75 1.75 1.811378410951166
1.75 1.75 1.8115449641077794
1.75 1.75 1.8117122417119065
1.75 1.75 1.8118802454615275
1.75 1.75 1.8120489770625725
1.75 1.75 1.8122184382276099
1.75 1.75 1.8123886306791246
1.75 1.75 1.8125595561472434
1.75 1.75 1.8127312163684985
1.75 1.75 1.8129036130886877
1.75 1.75 1.8130767480627945
1.75 1.75 1.8132506230512848
1.75 1.75 1.8134252398247197
1.75 1.75 1.8136006001615146
1.75 1.75 1.8137767058478378
1.75 1.75 1.8139535586778643
1.75 1.75 1.8141311604548342
1.75 1.75 1.8143095129891929
1.75 1.75 1.8144886181001987
1.75 1.75 1.8146684776159059
1.75 1.75 1.8148490933717565
1.75 1.75 1.8150304672120103
1.75 1.75 1.8152126009892304
1.75 1.75 1.8153954965648833
1.75 1.75 1.8155791558082996
1.75 1.75 1.8157635805965255
1.75 1.75 1.815948772817733
1.75 1.75 1.8161347343649137
1.75 1.75 1.8163214671424317
1.75 1.75 1.816508973062387
1.75 1.75 1.816697254045402
1.75 1.75 1.8168863120206555
1.75 1.75 1.8170761489259355
1.75 1.75 1.8172667667080182
1.75 1.75 1.817458167322458
1.75 1.75 1.8176503527326537
1.75 1.75 1.8178433249116719
1.75 1.75 1.8180370858416737
1.75 1.75 1.8182316375122616
1.75 1.75 1.818426981923395
1.75 1.75 1.8186231210828734
1.75 1.75 1.8188200570083073
1.75 1.75 1.8190177917246875
1.75 1.75 1.8192163272678163
1.75 1.75 1.8194156656813127
1.75 1.75 1.8196158090188415
1.75 1.75 1.8198167593424797
1.75 1.75 1.8200185187228697
1.75 1.75 1.8202210892406283
1.75 1.75 1.8204244729859531
1.75 1.75 1.8206286720563318
1.75 1.75 1.820833688560366
1.75 1.75 1.821039524615327
1.75 1.75 1.8212461823473398
1.75 1.75 1.8214536638925465
1.75 1.75 1.8216619713958586
1.75 1.75 1.8218711070112585
1.75 1.75 1.8220810729031844
1.75 1.75 1.8222918712447274
1.75 1.75 1.8225035042188684
1.75 1.75 1.8227159740176468
1.75 1.75 1.8229292828435522
1.75 1.75 1.8231434329074965
1.75 1.75 1.8233584264307972
1.75 1.75 1.8235742656441005
1.75 1.75 1.8237909527875502
1.75 1.75 1.8240084901113687
1.75 1.75 1.8242268798753951
1.75 1.75 1.8244461243489103
1.75 1.75 1.8246662258112212
1.75 1.75 1.8248871865524317
1.75 1.75 1.8251090088712165
1.75 1.75 1.825331695076366
1.75 1.75 1.8255552474872447
1.75 1.75 1.8257796684326948
1.75 1.75 1.8260049602515407
1.75 1.75 1.8262311252928767
1.75 1.75 1.8264581659158585
1.75 1.75 1.8266860844901522
1.75 1.75 1.8269148833943654
1.75 1.75 1.8271445650187812
1.75 1.75 1.8273751317632414
1.75 1.75 1.8276065860379294
1.75 1.75 1.8278389302628844
1.75 1.75 1.8280721668694448
1.75 1.75 1.8283062982981784
1.75 1.75 1.8285413270013777
1.75 1.75 1.8287772554412185
1.75 1.75 1.8290140860896267
1.75 1.75 1.8292518214297369
1.75 1.75 1.8294904639558038
1.75 1.75 1.829730016171695
1.75 1.75 1.8299704805930108
1.75 1.75 1.8302118597443517
1.75 1.75 1.8304541561631926
1.75 1.75 1.8306973723961313
1.75 1.75 1.8309415110018163
1.75 1.75 1.8311865745480747
1.75 1.75 1.8314325656157568
1.75 1.75 1.8316794867945234
1.75 1.75 1.8319273406868588
1.75 1.75 1.8321761299047912
1.75 1.75 1.8324258570725527
1.75 1.75 1.8326765248252201
1.75 1.75 1.8329281358079355
1.75 1.75 1.833180692678656
1.75 1.75 1.8334341981048747
1.75 1.75 1.8336886547668825
1.75 1.75 1.8339440653554768
1.75 1.75 1.834200432573237
1.75 1.75 1.8344577591334323
1.75 1.75 1.8347160477618818
1.75 1.75 1.8349753011941279
1.75 1.75 1.835235522179232
1.75 1.75 1.8354967134767968
1.75 1.75 1.8357588778578877
1.75 1.75 1.8360220181055937
1.75 1.75 1.8362861370143686
1.75 1.75 1.836551237390759
1.75 1.75 1.8368173220539894
1.75 1.75 1.8370843938328272
1.75 1.75 1.837352455570003
1.75 1.75 1.8376215101187672
1.75 1.75 1.837891560345911
1.75 1.75 1.8381626091286154
1.75 1.75 1.8384346593570922
1.75 1.75 1.8387077139338008
1.75 1.75 1.8389817757728586
1.75 1.75 1.839256847799796
1.75 1.75 1.839532932954529
1.75 1.75 1.8398100341876031
1.75 1.75 1.840088154462448
1.75 1.75 1.8403672967551126
1.75 1.75 1.8406474640537824
1.75 1.75 1.8409286593590932
1.75 1.75 1.841210885684115
1.75 1.75 1.8414941460554857
1.75 1.75 1.8417784435112419
1.75 1.75 1.8420637811025773
1.75 1.75 1.8423501618943336
1.75 1.75 1.8426375889625182
1.75 1.75 1.842926065397247
1.75 1.75 1.843215594301105
1.75 1.75 1.8435061787894564
1.75 1.75 1.8437978219913547
1.75 1.75 1.844090527048057
1.75 1.75 1.8443842971143523
1.75 1.75 1.8446791353584973
1.75 1.75 1.8449750449612115
1.75 1.75 1.845272029117074
1.75 1.75 1.845570091034128
1.75 1.75 1.8458692339334717
1.75 1.75 1.8461694610495172
1.75 1.75 1.846470775630868
1.75 1.75 1.846773180938874
1.75 1.75 1.8470766802485667
1.75 1.75 1.8473812768494953
1.75 1.75 1.847686974042992
1.75 1.75 1.8479937751469162
1.75 1.75 1.8483016834908192
1.75 1.75 1.8486107024194822
1.75 1.75 1.8489208352898523
1.75 1.75 1.8492320854750097
1.75 1.75 1.8495444563605294
1.75 1.75 1.8498579513474318
1.75 1.75 1.8501725738491652
1.75 1.75 1.850488327295183
1.75 1.75 1.8508052151282255
1.75 1.75 1.8511232408058913
1.75 1.75 1.8514424077994542
1.75 1.75 1.851762719595022
1.75 1.75 1.852084179694259
1.75 1.75 1.8524067916115878
1.75 1.75 1.852730558877664
1.75 1.75 1.853055485037461
1.75 1.75 1.8533815736500223
1.75 1.75 1.8537088282893388
1.75 1.75 1.8540372525459725
1.75 1.75 1.8543668500234511
1.75 1.75 1.8546976243412063
1.75 1.75 1.8550295791332545
1.75 1.75 1.8553627180500118
1.75 1.75 1.855697044755767
1.75 1.75 1.856032562931052
1.75 1.75 1.8563692762711066
1.75 1.75 1.8567071884867956
1.75 1.75 1.8570463033042885
1.75 1.75 1.8573866244659325
1.75 1.75 1.8577281557290943
1.75 1.75 1.8580709008673162
1.75 1.75 1.8584148636703641
1.75 1.75 1.8587600479415232
1.75 1.75 1.8591064575036051
1.75 1.75 1.8594540961912325
1.75 1.75 1.8598029678590098
1.75 1.75 1.860153076374844
1.75 1.75 1.8605044256246435
1.75 1.75 1.860857019508907
1.75 1.75 1.8612108619461532
1.75 1.75 1.8615659568701592
1.75 1.75 1.861922308231274
1.75 1.75 1.8622799199972666
1.75 1.75 1.8626387961509157
1.75 1.75 1.8629989406936311
1.75 1.75 1.863360357641568
1.75 1.75 1.8637230510296379
1.75 1.75 1.8640870249080224
1.75 1.75 1.864452283345618
1.75 1.75 1.8648188304267266
1.75 1.75 1.8651866702538777
1.75 1.75 1.8655558069457057
1.75 1.75 1.8659262446395417
1.75 1.75 1.8662979874894023
1.75 1.75 1.866671039666101
1.75 1.75 1.8670454053591468
1.75 1.75 1.8674210887745861
1.75 1.75 1.8677980941378536
1.75 1.75 1.8681764256892834
1.75 1.75 1.8685560876902036
1.75 1.75 1.8689370844183328
1.75 1.75 1.869319420168738
1.75 1.75 1.8697030992554846
1.75 1.75 1.8700881260110116
1.75 1.75 1.870474504785446
1.75 1.75 1.8708622399474668
1.75 1.75 1.8712513358844693
1.75 1.75 1.8716417970015709
1.75 1.75 1.8720336277234206
1.75 1.75 1.8724268324925786
1.75 1.75 1.872821415771324
1.75 1.75 1.873217382039288
1.75 1.75 1.8736147357970707
1.75 1.75 1.874013481562121
1.75 1.75 1.8744136238723104
1.75 1.75 1.8748151672851026
1.75 1.75 1.875218116375659
1.75 1.75 1.8756224757396678
1.75 1.75 1.8760282499930039
1.75 1.75 1.8764354437693467
1.75 1.75 1.8768440617226587
1.75 1.75 1.8772541085273555
1.75 1.75 1.8776655888766411
1.75 1.75 1.8780785074851791
1.75 1.75 1.8784928690862028
1.75 1.75 1.87890867843425
1.75 1.75 1.8793259403019984
1.75 1.75 1.879744659484928
1.75 1.75 1.8801648407979366
1.75 1.75 1.8805864890752688
1.75 1.75 1.8810096091740047
1.75 1.75 1.8814342059706384
1.75 1.75 1.8818602843623762
1.75 1.75 1.882287849267979
1.75 1.75 1.8827169056258348
1.75 1.75 1.8831474583968992
1.75 1.75 1.8835795125634738
1.75 1.75 1.8840130731278069
1.75 1.75 1.8844481451145743
1.75 1.75 1.8848847335697454
1.75 1.75 1.88532284356042
1.75 1.75 1.8857624801766784
1.75 1.75 1.886203648528857
1.75 1.75 1.88664635374992
1.75 1.75 1.8870906009955277
1.75 1.75 1.8875363954429578
1.75 1.75 1.8879837422913464
1.75 1.75 1.888432646762416
1.75 1.75 1.8888831141007962
1.75 1.75 1.8893351495726198
1.75 1.75 1.8897887584686899
1.75 1.75 1.8902439461005778
1.75 1.75 1.8907007178038193
1.75 1.75 1.8911590789365722
1.75 1.75 1.8916190348811417
1.75 1.75 1.8920805910415024
1.75 1.75 1.8925437528458466
1.75 1.75 1.893008525746036
1.75 1.75 1.8934749152176118
1.75 1.75 1.893942926759687
1.75 1.75 1.894412565894045
1.75 1.75 1.8948838381686426
1.75 1.75 1.895356749153846
1.75 1.75 1.895831304444684
1.75 1.75 1.896307509660905
1.75 1.75 1.8967853704459874
1.75 1.75 1.8972648924691462
1.75 1.75 1.8977460814223874
1.75 1.75 1.8982289430248018
1.75 1.75 1.898713483019178
1.75 1.75 1.8991997071732212
1.75 1.75 1.8996876212801177
1.75 1.75 1.900177231158583
1.75 1.75 1.9006685426522547
1.75 1.75 1.9011615616313493
1.75 1.75 1.9016562939909463
1.75 1.75 1.9021527456528988
1.75 1.75 1.9026509225630057
1.75 1.75 1.9031508306956328
1.75 1.75 1.9036524760502187
1.75 1.75 1.9041558646518306
1.75 1.75 1.9046610025538278
1.75 1.75 1.9051678958352236
1.75 1.75 1.9056765506014979
1.75 1.75 1.906186972986524
1.75 1.75 1.9066991691490742
1.75 1.75 1.9072131452774461
1.75 1.75 1.9077289075853785
1.75 1.75 1.9082464623149364
1.75 1.75 1.9087658157359404
1.75 1.75 1.9092869741458547
1.75 1.75 1.909809943870619
1.75 1.75 1.910334731263139
1.75 1.75 1.9108613427053205
1.75 1.75 1.9113897846073977
1.75 1.75 1.9119200634080549
1.75 1.75 1.9124521855741725
1.75 1.75 1.912986157602821
1.75 1.75 1.9135219860176664
1.75 1.75 1.9140596773751484
1.75 1.75 1.9145992382576
1.75 1.75 1.9151406752774982
1.75 1.75 1.9156839950789293
1.75 1.75 1.9162292043332225
1.75 1.75 1.9167763097432682
1.75 1.75 1.9173253180411352
1.75 1.75 1.9178762359906174
1.75 1.75 1.9184290703831808
1.75 1.75 1.918983828043787
1.75 1.75 1.9195405158263832
1.75 1.75 1.920099140616078
1.75 1.75 1.920659709330218
1.75 1.75 1.9212222289153271
1.75 1.75 1.9217867063510863
1.75 1.75 1.9223531486475096
1.75 1.75 1.9229215628483316
1.75 1.75 1.9234919560263448
1.75 1.75 1.9240643352888662
1.75 1.75 1.9246387077746818
1.75 1.75 1.9252150806544628
1.75 1.75 1.9257934611320304
1.75 1.75 1.926373856444479
1.75 1.75 1.9269562738608088
1.75 1.75 1.9275407206835362
1.75 1.75 1.928127204249885
1.75 1.75 1.9287157319286934
1.75 1.75 1.9293063111238302
1.75 1.75 1.9298989492721894
1.75 1.75 1.930493653845211
1.75 1.75 1.931090432349021
1.75 1.75 1.9316892923229878
1.75 1.75 1.9322902413425298
1.75 1.75 1.9328932870171005
1.75 1.75 1.9334984369917911
1.75 1.75 1.9341056989467509
1.75 1.75 1.934715080596936
1.75 1.75 1.9353265896939613
1.75 1.75 1.9359402340241674
1.75 1.75 1.9365560214115745
1.75 1.75 1.9371739597145654
1.75 1.75 1.9377940568294958
1.75 1.75 1.9384163206892973
1.75 1.75 1.9390407592620948
1.75 1.75 1.9396673805555442
1.75 1.75 1.9402961926122195
1.75 1.75 1.9409272035144012
1.75 1.75 1.9415604213805642
1.75 1.75 1.9421958543678222
1.75 1.75 1.9428335106715067
1.75 1.75 1.9434733985248955
1.75 1.75 1.9441155262003398
1.75 1.75 1.9441910006655994
1.75 1.75 1.9442675619753558
1.75 1.75 1.9443452105624015
1.75 1.75 1.9444239468764768
1.75 1.75 1.9445037713848232
1.75 1.75 1.9445846845692416
1.75 1.75 1.944666686930452
1.75 1.75 1.9447497789825159
1.75 1.75 1.944833961258744
1.75 1.75 1.9449192343069903
1.75 1.75 1.9450055986921855
1.75 1.75 1.945093054995093
1.75 1.75 1.9451816038137375
1.75 1.75 1.945271245761356
1.75 1.75 1.9453619814675274
1.75 1.75 1.9454538115790645
1.75 1.75 1.945546736757785
1.75 1.75 1.94564075768343
1.75 1.75 1.9457358750496256
1.75 1.75 1.945832089568779
1.75 1.75 1.9459294019671534
1.75 1.75 1.9460278129890405
1.75 1.75 1.9461273233933014
1.75 1.75 1.946227933956803
1.75 1.75 1.9463296454703078
1.75 1.75 1.9464324587427073
1.75 1.75 1.9465363745983297
1.75 1.75 1.9466413938771137
1.75 1.75 1.946747517436254
1.75 1.75 1.9468547461476802
1.75 1.75 1.9469630809006249
1.75 1.75 1.947072522599795
1.75 1.75 1.947183072165873
1.75 1.75 1.947294730536032
1.75 1.75 1.9474074986636412
1.75 1.75 1.9475213775175393
1.75 1.75 1.9476363680836322
1.75 1.75 1.947752471362567
1.75 1.75 1.9478696883720712
1.75 1.75 1.9479880201459903
1.75 1.75 1.9481074677336616
1.75 1.75 1.9482280321995977
1.75 1.75 1.9483497146276054
1.75 1.75 1.9484725161142717
1.75 1.75 1.9485964377731426
1.75 1.75 1.948721480734734
1.75 1.75 1.9488476461452222
1.75 1.75 1.9489749351660048
1.75 1.75 1.9491033489765783
1.75 1.75 1.9492328887696966
1.75 1.75 1.9493635557562403
1.75 1.75 1.9494953511633033
1.75 1.75 1.9496282762324555
1.75 1.75 1.9497623322230502
1.75 1.75 1.9498975204095377
1.75 1.75 1.9500338420824057
1.75 1.75 1.9501712985491717
1.75 1.75 1.9503098911333656
1.75 1.75 1.9504496211727183
1.75 1.75 1.9505904900243647
1.75 1.75 1.950732499058367
1.75 1.75 1.9508756496637112
1.75 1.75 1.9510199432434456
1.75 1.75 1.9511653812178291
1.75 1.75 1.951311965023205
1.75 1.75 1.9514596961122044
1.75 1.75 1.9516085759531483
1.75 1.75 1.9517586060319565
1.75 1.75 1.9519097878486487
1.75 1.75 1.9520621229209718
1.75 1.75 1.9522156127830297
1.75 1.75 1.9523702589841276
1.75 1.75 1.9525260630915184
1.75 1.75 1.952683026686845
1.75 1.75 1.9528411513699593
1.75 1.75 1.9530004387554507
1.75 1.75 1.9531608904756774
1.75 1.75 1.9533225081783685
1.75 1.75 1.9534852935279072
1.75 1.75 1.9536492482050714
1.75 1.75 1.9538143739072793
1.75 1.75 1.953980672348412
1.75 1.75 1.954148145258974
1.75 1.75 1.9543167943854243
1.75 1.75 1.9544866214908394
1.75 1.75 1.9546576283557004
1.75 1.75 1.9548298167759526
1.75 1.75 1.9550031885648609
1.75 1.75 1.955177745552036
1.75 1.75 1.9553534895834712
1.75 1.75 1.9555304225219938
1.75 1.75 1.955708546247416
1.75 1.75 1.9558878626564147
1.75 1.75 1.956068373661319
1.75 1.75 1.9562500811925037
1.75 1.75 1.9564329871967585
1.75 1.75 1.9566170936364213
1.75 1.75 1.9568024024926791
1.75 1.75 1.9569889157623028
1.75 1.75 1.95717663545936
1.75 1.75 1.957365563614921
1.75 1.75 1.957555702277031
1.75 1.75 1.9577470535102348
1.75 1.75 1.9579396193966354
1.75 1.75 1.9581334020348855
1.75 1.75 1.958328403541214
1.75 1.75 1.9585246260492253
1.75 1.75 1.958722071708626
1.75 1.75 1.9589207426876545
1.75 1.75 1.9591206411705482
1.75 1.75 1.9593217693596185
1.75 1.75 1.959524129473482
1.75 1.75 1.9597277237493063
1.75 1.75 1.9599325544412758
1.75 1.75 1.9601386238200922
1.75 1.75 1.9603459341748461
1.75 1.75 1.9605544878124304
1.75 1.75 1.9607642870554498
1.75 1.75 1.9609753342454799
1.75 1.75 1.9611876317415888
